date,category,channel,ad_platform,campaign_name,ad_name,target_customer,audience_targeting,price,promotion_discount,distribution_index,holiday_flag,holiday_name,revenue,sales_volume,market_share,spend,impressions,clicks,add_to_carts,orders
2024-04-22,Kitchen Appliances,SEO,Bing,Spring Kitche 2024,Bing - Kitche Ad,Home Enthusiast,Keywords,87.59,0.02,0.76,0,,5150.29,60,0.1,2177.71,954943,45708,8259,4182
2024-04-22,Tabletop & Dining,Radio,Rogers,Spring Tablet 2024,Rogers - Tablet Ad,DIY Decorator,Retargeting,119.58,0.04,0.85,0,,10216.92,89,0.15,331.72,636182,31429,4308,2100
2024-04-22,Tabletop & Dining,TV,Bell Media,Promo Tablet 2024,Bell Media - Tablet Ad,Professional Designer,Retargeting,329.64,0.11,0.77,0,,25230.65,86,0.18,703.21,666614,24929,6980,3766
2024-04-22,Tabletop & Dining,Direct,Direct Site,Spring Tablet 2024,Direct Site - Tablet Ad,DIY Decorator,Keywords,320.53,0.1,0.79,0,,19039.48,66,0.06,1586.23,765302,31703,7208,3145
2024-04-22,Storage & Organization,SEM,Google,Summer Storag 2024,Google - Storag Ad,Home Enthusiast,Keywords,185.71,0.01,0.8,0,,13788.97,75,0.21,889.63,301525,9806,1875,1095
2024-04-22,Home Décor,Social,TikTok,Spring Home D 2024,TikTok - Home D Ad,Home Enthusiast,Broad,219.12,0.14,0.82,0,,15452.34,82,0.11,2029.61,461401,13775,2197,1075
2024-04-22,Home Décor,Radio,Rogers,Spring Home D 2024,Rogers - Home D Ad,Professional Designer,Broad,202.04,0.09,0.91,0,,15995.51,87,0.06,2587.91,39630,432,64,29
2024-04-22,Bedding & Bath,Radio,Bell Media,Spring Beddin 2024,Bell Media - Beddin Ad,DIY Decorator,Retargeting,487.9,0.14,0.88,0,,41120.21,98,0.24,1380.0,120248,5448,1160,547
2024-04-23,Cookware & Bakeware,TV,Bell Media,Refresh Cookwa 2024,Bell Media - Cookwa Ad,Home Enthusiast,Keywords,351.94,0.15,0.92,0,,25726.81,86,0.09,1114.32,174357,5433,1046,559
2024-04-23,Cookware & Bakeware,TV,Rogers,Summer Cookwa 2024,Rogers - Cookwa Ad,Home Enthusiast,Interests,312.83,0.23,0.89,0,,26737.58,111,0.16,1752.76,356691,12294,2086,951
2024-04-23,Cookware & Bakeware,Referring Domain,Design*Sponge,Summer Cookwa 2024,Design*Sponge - Cookwa Ad,Professional Designer,Interests,380.55,0.22,0.98,0,,27901.93,94,0.11,742.08,748478,15191,1740,1008
2024-04-23,Kitchen Appliances,SEO,Bing,Summer Kitche 2024,Bing - Kitche Ad,DIY Decorator,Broad,419.38,0.24,0.78,0,,20717.37,65,0.17,926.76,607847,27496,7572,3428
2024-04-23,Kitchen Appliances,Partnership/Affiliate,Rakuten,Summer Kitche 2024,Rakuten - Kitche Ad,Home Enthusiast,Keywords,302.76,0.13,0.74,0,,19755.09,75,0.19,2198.28,234141,11597,2711,1373
2024-04-23,Kitchen Appliances,Partnership/Affiliate,Honey,Spring Kitche 2024,Honey - Kitche Ad,Home Enthusiast,Broad,65.25,0.0,0.97,0,,5676.75,87,0.16,474.36,729851,12358,3362,1856
2024-04-23,Tabletop & Dining,Email,Salesforce,Refresh Tablet 2024,Salesforce - Tablet Ad,Home Enthusiast,Interests,320.69,0.2,0.81,0,,22063.47,86,0.14,1798.25,905877,37240,4001,1608
2024-04-23,Tabletop & Dining,Direct,Direct Site,Promo Tablet 2024,Direct Site - Tablet Ad,Professional Designer,Retargeting,465.52,0.04,0.88,0,,44689.92,100,0.16,2486.59,153305,7035,1934,814
2024-04-23,Storage & Organization,Display,BlogTO,Promo Storag 2024,BlogTO - Storag Ad,Professional Designer,Retargeting,434.19,0.13,0.88,0,,32486.1,86,0.09,1788.82,663510,24617,4782,1915
2024-04-23,Home Décor,SEO,Google,Spring Home D 2024,Google - Home D Ad,Professional Designer,Interests,282.99,0.05,0.91,0,,21507.24,80,0.13,741.73,80999,1531,319,151
2024-04-23,Home Décor,Display,CTV,Summer Home D 2024,CTV - Home D Ad,Home Enthusiast,Retargeting,91.42,0.17,0.74,0,,4932.11,65,0.22,665.22,484743,10523,1610,710
2024-04-23,Bedding & Bath,Social,Meta,Summer Beddin 2024,Meta - Beddin Ad,DIY Decorator,Retargeting,361.39,0.1,0.92,0,,27321.08,84,0.18,2008.29,824389,35335,9407,3824
2024-04-24,Cookware & Bakeware,Email,Klaviyo,Refresh Cookwa 2024,Klaviyo - Cookwa Ad,Professional Designer,Keywords,89.2,0.2,0.73,0,,4495.68,63,0.18,1513.16,937465,20100,3882,1699
2024-04-24,Cookware & Bakeware,Social,Meta,Summer Cookwa 2024,Meta - Cookwa Ad,Professional Designer,Keywords,90.26,0.13,0.94,0,,7852.62,100,0.12,236.1,174855,7449,1652,753
2024-04-24,Cookware & Bakeware,TV,Rogers,Summer Cookwa 2024,Rogers - Cookwa Ad,Professional Designer,Interests,368.97,0.19,0.93,0,,27794.51,93,0.09,487.08,165765,5792,850,363
2024-04-24,Kitchen Appliances,Email,Salesforce,Spring Kitche 2024,Salesforce - Kitche Ad,Home Enthusiast,Broad,440.74,0.06,0.77,0,,25686.33,62,0.1,1458.49,76010,2991,372,215
2024-04-24,Tabletop & Dining,Email,Klaviyo,Promo Tablet 2024,Klaviyo - Tablet Ad,Professional Designer,Broad,391.31,0.15,0.8,0,,23282.94,70,0.21,822.46,789746,9687,1507,714
2024-04-24,Tabletop & Dining,Social,Pinterest,Summer Tablet 2024,Pinterest - Tablet Ad,Home Enthusiast,Interests,410.79,0.04,0.71,0,,25238.94,64,0.1,2761.91,835895,12766,1600,734
2024-04-24,Storage & Organization,eFlyers,Flipp,Spring Storag 2024,Flipp - Storag Ad,Professional Designer,Broad,479.44,0.17,0.74,0,,24274.05,61,0.06,1182.57,465688,19825,4846,2826
2024-04-24,Home Décor,Referring Domain,Design*Sponge,Spring Home D 2024,Design*Sponge - Home D Ad,Professional Designer,Retargeting,170.74,0.07,0.73,0,,11591.54,73,0.21,1842.09,909150,15741,2404,1147
2024-04-24,Home Décor,Referring Domain,FoodNetwork.ca,Promo Home D 2024,FoodNetwork.ca - Home D Ad,Home Enthusiast,Retargeting,320.03,0.08,0.96,0,,25909.63,88,0.06,551.1,632884,7344,2138,1189
2024-04-24,Bedding & Bath,TV,Rogers,Refresh Beddin 2024,Rogers - Beddin Ad,DIY Decorator,Interests,458.71,0.18,0.74,0,,26706.1,71,0.1,822.4,201740,5659,1436,596
2024-04-24,Bedding & Bath,SEM,Google,Summer Beddin 2024,Google - Beddin Ad,Home Enthusiast,Keywords,489.97,0.03,0.84,0,,41348.57,87,0.15,783.55,368494,18167,3825,2147
2024-04-25,Cookware & Bakeware,eFlyers,Flipp,Spring Cookwa 2024,Flipp - Cookwa Ad,Professional Designer,Keywords,433.53,0.12,0.91,0,,33954.07,89,0.21,2804.34,632325,10143,1224,727
2024-04-25,Cookware & Bakeware,eFlyers,RetailMeNot,Refresh Cookwa 2024,RetailMeNot - Cookwa Ad,Home Enthusiast,Interests,371.58,0.22,0.73,0,,21447.6,74,0.07,608.96,954292,28332,5030,2268
2024-04-25,Cookware & Bakeware,Display,BlogTO,Promo Cookwa 2024,BlogTO - Cookwa Ad,Home Enthusiast,Broad,25.41,0.21,0.74,0,,1585.84,79,0.07,610.83,717116,16364,4290,2223
2024-04-25,Kitchen Appliances,TV,Bell Media,Summer Kitche 2024,Bell Media - Kitche Ad,DIY Decorator,Keywords,350.79,0.2,0.76,0,,21328.03,76,0.11,975.92,924820,42720,4430,2216
2024-04-25,Kitchen Appliances,Partnership/Affiliate,Honey,Refresh Kitche 2024,Honey - Kitche Ad,Home Enthusiast,Interests,240.34,0.2,0.7,0,,15574.03,81,0.12,2081.04,808162,24486,4159,2172
2024-04-25,Kitchen Appliances,Email,Klaviyo,Promo Kitche 2024,Klaviyo - Kitche Ad,Professional Designer,Interests,317.6,0.23,0.82,0,,20297.82,83,0.18,706.69,998660,45045,11180,5397
2024-04-25,Tabletop & Dining,SEM,Bing,Promo Tablet 2024,Bing - Tablet Ad,Professional Designer,Interests,400.47,0.04,0.81,0,,32293.9,84,0.08,1313.25,933851,24256,5058,2166
2024-04-25,Tabletop & Dining,eFlyers,Flipp,Spring Tablet 2024,Flipp - Tablet Ad,DIY Decorator,Interests,292.76,0.23,0.75,0,,16005.19,71,0.11,306.87,973947,43425,12410,5982
2024-04-25,Storage & Organization,SEM,Bing,Refresh Storag 2024,Bing - Storag Ad,DIY Decorator,Retargeting,127.81,0.06,0.9,0,,11413.43,95,0.21,1972.68,185733,7998,1955,1041
2024-04-25,Home Décor,Social,Meta,Promo Home D 2024,Meta - Home D Ad,Home Enthusiast,Interests,336.67,0.16,0.71,0,,19230.59,68,0.18,1084.96,208981,3801,461,244
2024-04-25,Bedding & Bath,Social,Meta,Summer Beddin 2024,Meta - Beddin Ad,DIY Decorator,Broad,46.15,0.16,0.75,0,,2597.32,67,0.08,2854.29,186294,7691,1341,615
2024-04-26,Cookware & Bakeware,SEO,Bing,Summer Cookwa 2024,Bing - Cookwa Ad,Professional Designer,Retargeting,274.86,0.25,0.79,0,,15873.17,77,0.05,2314.37,120065,3750,571,289
2024-04-26,Cookware & Bakeware,TV,Rogers,Refresh Cookwa 2024,Rogers - Cookwa Ad,Home Enthusiast,Keywords,35.65,0.1,0.87,0,,3080.16,96,0.15,2804.07,468726,16654,3265,1849
2024-04-26,Cookware & Bakeware,Partnership/Affiliate,Honey,Promo Cookwa 2024,Honey - Cookwa Ad,DIY Decorator,Retargeting,151.66,0.22,0.92,0,,10764.83,91,0.21,444.38,461491,17983,2581,1372
2024-04-26,Kitchen Appliances,eFlyers,Flipp,Promo Kitche 2024,Flipp - Kitche Ad,Home Enthusiast,Broad,51.43,0.05,0.79,0,,4006.4,82,0.06,924.53,646449,13004,1864,1108
2024-04-26,Tabletop & Dining,Radio,Bell Media,Spring Tablet 2024,Bell Media - Tablet Ad,Professional Designer,Retargeting,89.41,0.19,0.88,0,,5866.19,81,0.17,1877.6,608316,22888,2730,1179
2024-04-26,Tabletop & Dining,Display,YouTube,Spring Tablet 2024,YouTube - Tablet Ad,Home Enthusiast,Broad,439.46,0.11,0.71,0,,30116.19,77,0.19,587.47,7234,90,15,6
2024-04-26,Storage & Organization,Partnership/Affiliate,Honey,Summer Storag 2024,Honey - Storag Ad,DIY Decorator,Retargeting,106.45,0.02,0.8,0,,9388.89,90,0.06,2447.88,288275,5699,1173,524
2024-04-26,Home Décor,Social,Meta,Summer Home D 2024,Meta - Home D Ad,Professional Designer,Broad,335.09,0.14,0.88,0,,28529.56,99,0.06,1254.51,736388,20094,5315,2929
2024-04-26,Home Décor,Display,YouTube,Summer Home D 2024,YouTube - Home D Ad,DIY Decorator,Broad,442.78,0.13,0.97,0,,35440.11,92,0.18,2660.02,218748,4064,799,463
2024-04-26,Home Décor,SEO,Bing,Spring Home D 2024,Bing - Home D Ad,DIY Decorator,Retargeting,100.86,0.11,0.77,0,,6822.17,76,0.16,2898.88,118938,1193,137,59
2024-04-26,Bedding & Bath,SEM,Google,Summer Beddin 2024,Google - Beddin Ad,DIY Decorator,Broad,63.09,0.14,0.85,0,,4557.62,84,0.24,1113.05,200910,5714,1257,718
2024-04-26,Bedding & Bath,Partnership/Affiliate,Honey,Refresh Beddin 2024,Honey - Beddin Ad,DIY Decorator,Keywords,211.94,0.22,0.85,0,,13555.68,82,0.07,226.0,797217,28034,4879,2519
2024-04-26,Bedding & Bath,Social,TikTok,Spring Beddin 2024,TikTok - Beddin Ad,DIY Decorator,Interests,134.97,0.02,0.74,0,,11507.54,87,0.17,2873.92,127451,3622,726,306
2024-04-27,Cookware & Bakeware,TV,Bell Media,Refresh Cookwa 2024,Bell Media - Cookwa Ad,Professional Designer,Retargeting,101.42,0.17,1.0,0,,8165.32,97,0.21,536.96,414772,10400,2487,1403
2024-04-27,Cookware & Bakeware,Partnership/Affiliate,Honey,Summer Cookwa 2024,Honey - Cookwa Ad,DIY Decorator,Interests,293.75,0.02,0.8,0,,30514.75,106,0.09,1888.55,626990,20452,5940,2783
2024-04-27,Cookware & Bakeware,Display,BlogTO,Refresh Cookwa 2024,BlogTO - Cookwa Ad,DIY Decorator,Retargeting,319.71,0.0,0.83,0,,27814.77,87,0.11,495.86,908508,31173,5892,3096
2024-04-27,Kitchen Appliances,eFlyers,RetailMeNot,Promo Kitche 2024,RetailMeNot - Kitche Ad,DIY Decorator,Interests,45.52,0.11,0.89,0,,3443.59,85,0.15,1731.06,585120,24150,4623,2483
2024-04-27,Tabletop & Dining,Direct,Direct Site,Refresh Tablet 2024,Direct Site - Tablet Ad,Professional Designer,Interests,51.5,0.13,0.94,0,,4301.28,96,0.21,2556.24,123011,3252,482,273
2024-04-27,Tabletop & Dining,Partnership/Affiliate,Honey,Summer Tablet 2024,Honey - Tablet Ad,Professional Designer,Keywords,498.66,0.07,0.88,0,,37100.3,80,0.06,941.05,15356,640,85,44
2024-04-27,Storage & Organization,Social,Meta,Summer Storag 2024,Meta - Storag Ad,Home Enthusiast,Keywords,94.55,0.03,0.84,0,,7337.08,80,0.13,940.65,636063,29302,3036,1544
2024-04-27,Storage & Organization,Direct,Direct Site,Refresh Storag 2024,Direct Site - Storag Ad,DIY Decorator,Keywords,388.53,0.0,0.96,0,,35744.76,92,0.16,650.87,703063,29655,4922,2269
2024-04-27,Home Décor,Partnership/Affiliate,Rakuten,Promo Home D 2024,Rakuten - Home D Ad,Professional Designer,Keywords,283.37,0.1,0.96,0,,26268.4,103,0.05,2783.82,473795,19677,5569,2280
2024-04-27,Home Décor,Display,YouTube,Refresh Home D 2024,YouTube - Home D Ad,DIY Decorator,Retargeting,383.49,0.1,0.88,0,,32443.25,94,0.22,1829.68,681383,12354,3486,2056
2024-04-27,Home Décor,TV,Rogers,Spring Home D 2024,Rogers - Home D Ad,DIY Decorator,Interests,387.12,0.05,0.83,0,,27582.3,75,0.16,2549.55,313480,8551,1829,915
2024-04-27,Bedding & Bath,Social,TikTok,Spring Beddin 2024,TikTok - Beddin Ad,DIY Decorator,Retargeting,93.57,0.22,0.94,0,,6787.57,93,0.06,1929.97,218956,5935,1648,699
2024-04-27,Bedding & Bath,Display,CTV,Refresh Beddin 2024,CTV - Beddin Ad,Professional Designer,Interests,78.79,0.15,0.71,0,,5290.75,79,0.15,2029.27,447435,14472,4136,2331
2024-04-28,Cookware & Bakeware,SEM,Bing,Spring Cookwa 2024,Bing - Cookwa Ad,Professional Designer,Broad,396.89,0.03,0.8,0,,31183.65,81,0.12,1832.33,919612,26767,4365,2117
2024-04-28,Cookware & Bakeware,SEM,Google,Summer Cookwa 2024,Google - Cookwa Ad,Home Enthusiast,Keywords,175.92,0.05,0.89,0,,16211.03,97,0.18,1374.77,35827,728,117,67
2024-04-28,Kitchen Appliances,Partnership/Affiliate,Honey,Refresh Kitche 2024,Honey - Kitche Ad,Professional Designer,Broad,306.38,0.08,0.73,0,,22831.44,81,0.21,772.1,241164,5426,1073,446
2024-04-28,Kitchen Appliances,SEM,Bing,Refresh Kitche 2024,Bing - Kitche Ad,DIY Decorator,Interests,120.81,0.04,0.95,0,,12061.67,104,0.23,263.43,782018,15613,1960,856
2024-04-28,Tabletop & Dining,SEO,Bing,Summer Tablet 2024,Bing - Tablet Ad,DIY Decorator,Broad,322.15,0.12,0.75,0,,18143.49,64,0.2,1654.61,577079,22656,5063,2587
2024-04-28,Storage & Organization,Referring Domain,Design*Sponge,Refresh Storag 2024,Design*Sponge - Storag Ad,Home Enthusiast,Broad,298.46,0.08,0.9,0,,25536.24,93,0.12,2167.13,332814,4678,576,288
2024-04-28,Storage & Organization,Radio,Rogers,Spring Storag 2024,Rogers - Storag Ad,Professional Designer,Keywords,41.55,0.23,0.86,0,,2431.51,76,0.18,1153.49,633397,8683,1646,759
2024-04-28,Storage & Organization,Radio,Bell Media,Refresh Storag 2024,Bell Media - Storag Ad,DIY Decorator,Broad,187.96,0.04,0.83,0,,17322.39,96,0.16,2255.71,772818,16872,4498,2558
2024-04-28,Home Décor,Email,Salesforce,Promo Home D 2024,Salesforce - Home D Ad,Home Enthusiast,Interests,155.35,0.23,0.76,0,,10765.76,90,0.12,1516.16,565270,6337,881,445
2024-04-28,Bedding & Bath,SEO,Google,Summer Beddin 2024,Google - Beddin Ad,Home Enthusiast,Broad,222.16,0.01,0.84,0,,19134.64,87,0.16,607.74,962988,31078,5299,2304
2024-04-28,Bedding & Bath,Partnership/Affiliate,Honey,Summer Beddin 2024,Honey - Beddin Ad,Home Enthusiast,Interests,416.2,0.11,0.79,0,,34078.46,92,0.06,626.46,471794,17767,3228,1828
2024-04-29,Cookware & Bakeware,Email,Klaviyo,Promo Cookwa 2024,Klaviyo - Cookwa Ad,DIY Decorator,Keywords,64.24,0.14,0.73,0,,4198.73,76,0.13,1487.26,311747,6599,1163,485
2024-04-29,Kitchen Appliances,Radio,Rogers,Summer Kitche 2024,Rogers - Kitche Ad,DIY Decorator,Retargeting,300.59,0.02,0.79,0,,22977.1,78,0.09,1248.56,621206,21235,3214,1527
2024-04-29,Kitchen Appliances,TV,Rogers,Refresh Kitche 2024,Rogers - Kitche Ad,Home Enthusiast,Keywords,349.4,0.03,0.86,0,,26774.52,79,0.16,1491.1,610489,6519,1833,1038
2024-04-29,Tabletop & Dining,Email,Klaviyo,Spring Tablet 2024,Klaviyo - Tablet Ad,DIY Decorator,Keywords,277.05,0.1,0.86,0,,20196.94,81,0.23,593.58,314129,8039,1987,999
2024-04-29,Tabletop & Dining,Partnership/Affiliate,Honey,Promo Tablet 2024,Honey - Tablet Ad,DIY Decorator,Interests,227.45,0.14,0.96,0,,17017.81,87,0.21,2680.52,349555,12375,2650,1459
2024-04-29,Tabletop & Dining,SEM,Google,Spring Tablet 2024,Google - Tablet Ad,Home Enthusiast,Broad,49.66,0.19,0.84,0,,3982.24,99,0.16,2014.97,699759,30669,8210,4630
2024-04-29,Storage & Organization,Partnership/Affiliate,Rakuten,Promo Storag 2024,Rakuten - Storag Ad,Home Enthusiast,Retargeting,21.98,0.08,0.87,0,,1557.06,77,0.11,2899.91,975394,22579,2704,1225
2024-04-29,Storage & Organization,Display,CTV,Promo Storag 2024,CTV - Storag Ad,Home Enthusiast,Retargeting,491.29,0.03,0.75,0,,38124.1,80,0.09,186.09,558819,16826,4213,2400
2024-04-29,Home Décor,SEO,Google,Promo Home D 2024,Google - Home D Ad,DIY Decorator,Keywords,148.42,0.23,0.87,0,,11085.49,97,0.23,165.73,838541,29087,8242,4889
2024-04-29,Bedding & Bath,eFlyers,Flipp,Spring Beddin 2024,Flipp - Beddin Ad,Professional Designer,Retargeting,294.89,0.09,0.74,0,,22004.69,82,0.22,2781.37,618627,11326,2997,1422
2024-04-29,Bedding & Bath,Referring Domain,Design*Sponge,Spring Beddin 2024,Design*Sponge - Beddin Ad,DIY Decorator,Retargeting,481.17,0.0,0.95,0,,48598.17,101,0.11,466.96,418730,4521,1125,477
2024-04-29,Bedding & Bath,Display,BlogTO,Spring Beddin 2024,BlogTO - Beddin Ad,Home Enthusiast,Broad,479.89,0.13,0.96,0,,48430.5,116,0.25,991.38,682713,30480,5178,2323
2024-04-30,Cookware & Bakeware,Social,TikTok,Spring Cookwa 2024,TikTok - Cookwa Ad,DIY Decorator,Interests,415.78,0.2,0.96,0,,30268.78,91,0.19,223.88,348660,4337,551,243
2024-04-30,Cookware & Bakeware,Radio,Bell Media,Promo Cookwa 2024,Bell Media - Cookwa Ad,Home Enthusiast,Interests,467.34,0.2,0.86,0,,28788.14,77,0.09,2296.83,151654,7067,818,440
2024-04-30,Kitchen Appliances,eFlyers,RetailMeNot,Summer Kitche 2024,RetailMeNot - Kitche Ad,Home Enthusiast,Interests,132.37,0.15,0.91,0,,9226.19,82,0.18,1679.2,921261,45199,12127,5894
2024-04-30,Kitchen Appliances,Email,Salesforce,Promo Kitche 2024,Salesforce - Kitche Ad,DIY Decorator,Broad,56.68,0.08,0.82,0,,3910.92,75,0.13,1795.87,600695,10474,1773,1020
2024-04-30,Kitchen Appliances,SEO,Bing,Refresh Kitche 2024,Bing - Kitche Ad,Home Enthusiast,Retargeting,478.91,0.15,0.9,0,,40707.35,100,0.22,2741.94,499442,14706,2814,1606
2024-04-30,Tabletop & Dining,eFlyers,RetailMeNot,Promo Tablet 2024,RetailMeNot - Tablet Ad,Professional Designer,Keywords,181.41,0.06,0.75,0,,13983.08,82,0.07,2440.99,273880,3491,841,405
2024-04-30,Tabletop & Dining,Social,Pinterest,Promo Tablet 2024,Pinterest - Tablet Ad,Professional Designer,Broad,177.36,0.22,0.89,0,,10237.22,74,0.11,2501.88,49935,2447,716,291
2024-04-30,Tabletop & Dining,Referring Domain,FoodNetwork.ca,Summer Tablet 2024,FoodNetwork.ca - Tablet Ad,Professional Designer,Broad,19.01,0.04,0.83,0,,1441.72,79,0.13,2807.52,538840,24190,3692,1668
2024-04-30,Storage & Organization,Radio,Bell Media,Summer Storag 2024,Bell Media - Storag Ad,DIY Decorator,Interests,400.21,0.23,0.87,0,,24344.77,79,0.17,230.22,524356,13677,3269,1870
2024-04-30,Storage & Organization,Referring Domain,FoodNetwork.ca,Summer Storag 2024,FoodNetwork.ca - Storag Ad,Home Enthusiast,Interests,470.16,0.13,0.93,0,,35995.45,88,0.22,2287.76,372635,5394,1302,737
2024-04-30,Home Décor,Partnership/Affiliate,Honey,Summer Home D 2024,Honey - Home D Ad,Professional Designer,Keywords,234.95,0.22,0.71,0,,15210.66,83,0.24,2437.53,592150,29255,7540,4158
2024-04-30,Home Décor,Direct,Direct Site,Summer Home D 2024,Direct Site - Home D Ad,Professional Designer,Broad,301.46,0.19,0.97,0,,21732.25,89,0.15,696.08,497718,13800,3442,2038
2024-04-30,Bedding & Bath,Display,YouTube,Promo Beddin 2024,YouTube - Beddin Ad,Professional Designer,Retargeting,233.01,0.21,0.73,0,,10492.44,57,0.19,1854.62,657936,30610,8828,4147
2024-05-01,Cookware & Bakeware,Referring Domain,Design*Sponge,Spring Cookwa 2024,Design*Sponge - Cookwa Ad,Home Enthusiast,Broad,207.01,0.09,0.94,0,,19026.29,101,0.24,2779.11,76114,2755,369,211
2024-05-01,Cookware & Bakeware,SEO,Google,Refresh Cookwa 2024,Google - Cookwa Ad,Professional Designer,Retargeting,79.97,0.07,0.78,0,,5280.42,71,0.05,2151.1,523780,19682,5270,2394
2024-05-01,Cookware & Bakeware,eFlyers,Flipp,Summer Cookwa 2024,Flipp - Cookwa Ad,Professional Designer,Interests,498.95,0.06,0.87,0,,39866.1,85,0.07,1902.01,754298,26132,3129,1648
2024-05-01,Kitchen Appliances,SEM,Bing,Promo Kitche 2024,Bing - Kitche Ad,Home Enthusiast,Retargeting,88.25,0.1,0.78,0,,6830.55,86,0.24,1279.93,197237,3372,389,194
2024-05-01,Tabletop & Dining,SEM,Google,Refresh Tablet 2024,Google - Tablet Ad,Home Enthusiast,Interests,418.71,0.17,0.9,0,,29539.99,85,0.08,389.07,564488,24350,2686,1177
2024-05-01,Tabletop & Dining,TV,Rogers,Spring Tablet 2024,Rogers - Tablet Ad,DIY Decorator,Retargeting,119.33,0.12,0.74,0,,7035.7,67,0.13,2113.93,183085,2241,640,355
2024-05-01,Storage & Organization,eFlyers,RetailMeNot,Summer Storag 2024,RetailMeNot - Storag Ad,Professional Designer,Retargeting,364.9,0.02,0.81,0,,31468.98,88,0.13,1676.73,37691,391,75,39
2024-05-01,Home Décor,Social,Pinterest,Promo Home D 2024,Pinterest - Home D Ad,Home Enthusiast,Broad,176.77,0.2,0.99,0,,15131.51,107,0.06,1438.05,650226,18504,2551,1417
2024-05-01,Bedding & Bath,Radio,Bell Media,Summer Beddin 2024,Bell Media - Beddin Ad,Home Enthusiast,Keywords,114.03,0.2,0.87,0,,8848.73,97,0.2,1470.58,84241,3049,607,265
2024-05-01,Bedding & Bath,Social,Meta,Refresh Beddin 2024,Meta - Beddin Ad,DIY Decorator,Interests,375.59,0.2,1.0,0,,30648.14,102,0.07,584.83,851980,42353,4814,2728
2024-05-01,Bedding & Bath,Radio,Rogers,Refresh Beddin 2024,Rogers - Beddin Ad,Home Enthusiast,Retargeting,41.09,0.24,0.95,0,,3341.44,107,0.2,950.09,829724,39185,4950,2336
2024-05-02,Cookware & Bakeware,Referring Domain,Design*Sponge,Spring Cookwa 2024,Design*Sponge - Cookwa Ad,Home Enthusiast,Interests,102.83,0.23,0.78,0,,6730.22,85,0.07,2867.61,963254,45716,11250,5812
2024-05-02,Kitchen Appliances,Radio,Rogers,Summer Kitche 2024,Rogers - Kitche Ad,Professional Designer,Keywords,116.0,0.05,0.89,0,,10469.0,95,0.12,373.68,972782,14807,2691,1427
2024-05-02,Kitchen Appliances,eFlyers,RetailMeNot,Spring Kitche 2024,RetailMeNot - Kitche Ad,DIY Decorator,Broad,146.12,0.09,0.91,0,,11036.44,83,0.17,1117.19,405833,4659,564,290
2024-05-02,Tabletop & Dining,Email,Klaviyo,Summer Tablet 2024,Klaviyo - Tablet Ad,Professional Designer,Retargeting,496.78,0.18,0.92,0,,44402.2,109,0.21,2666.2,272700,7951,1475,849
2024-05-02,Storage & Organization,Referring Domain,Design*Sponge,Summer Storag 2024,Design*Sponge - Storag Ad,Home Enthusiast,Retargeting,198.99,0.01,0.7,0,,13002.01,66,0.16,1004.69,276390,3025,755,368
2024-05-02,Storage & Organization,Referring Domain,FoodNetwork.ca,Spring Storag 2024,FoodNetwork.ca - Storag Ad,DIY Decorator,Keywords,252.99,0.15,0.87,0,,20643.98,96,0.07,972.25,57797,1511,373,206
2024-05-02,Storage & Organization,Display,CTV,Summer Storag 2024,CTV - Storag Ad,Home Enthusiast,Interests,490.13,0.07,0.78,0,,36465.67,80,0.14,1402.24,45970,1386,171,88
2024-05-02,Home Décor,TV,Rogers,Refresh Home D 2024,Rogers - Home D Ad,Professional Designer,Broad,86.8,0.21,0.75,0,,5074.33,74,0.25,677.98,767160,22759,6549,2813
